,predictions
1447,353.288
1448,305.01900000000006
1449,307.44299999999976
1450,340.6740000000001
1451,322.02499999999986
1452,318.7
1453,308.96999999999997
1454,322.654
1455,316.30999999999983
1456,318.4269999999999
1457,313.5830000000001
1458,329.2180000000002
1459,304.1159999999998
1460,316.18299999999994
1461,315.5980000000002
1462,334.0489999999998
1463,308.4010000000002
1464,342.44300000000004
1465,308.895
1466,322.0210000000003
1467,332.61499999999995
1468,316.2060000000001
1469,316.59
1470,363.0789999999998
1471,330.945
1472,323.37300000000016
1473,308.396
1474,315.2370000000002
1475,379.60699999999997
1476,304.984
1477,317.01099999999997
1478,338.8320000000003
1479,303.9169999999998
1480,325.92500000000007
1481,316.8430000000001
1482,315.71000000000015
1483,302.59
1484,328.82400000000024
1485,346.795
1486,331.0900000000001
1487,315.5180000000002
1488,308.68399999999974
1489,343.3149999999998
1490,314.88200000000006
1491,308.1849999999999
1492,329.6789999999999
1493,359.13499999999993
1494,334.78699999999975
1495,324.8689999999999
1496,311.2170000000002
1497,325.94699999999995
1498,337.6129999999999
1499,318.14499999999964
1500,309.89699999999993
1501,340.1949999999999
1502,334.339
1503,330.2990000000001
1504,321.3339999999998
1505,311.3880000000004
1506,309.24499999999995
1507,307.35099999999994
1508,339.01300000000026
1509,323.5899999999999
1510,312.98200000000014
1511,319.71
1512,344.235
1513,324.6580000000001
1514,301.79699999999985
1515,320.5459999999998
1516,327.02400000000006
1517,330.13700000000017
1518,316.9589999999999
1519,342.1699999999999
1520,326.43700000000007
1521,312.93999999999994
1522,346.12600000000015
1523,309.875
1524,339.43
1525,334.5539999999999
1526,315.8099999999998
1527,325.4430000000001
1528,336.1940000000002
1529,324.2190000000004
1530,371.05199999999996
1531,351.533
1532,308.3350000000002
1533,311.4599999999998
1534,334.69300000000015
1535,344.48900000000003
1536,321.9260000000002
1537,311.74799999999976
1538,341.1620000000002
1539,304.9599999999997
1540,316.7180000000001
1541,314.5140000000001
1542,305.02900000000005
1543,338.05000000000035
1544,312.512
1545,333.2
1546,350.30200000000013
1547,332.97299999999996
1548,319.18000000000023
1549,302.972
1550,310.618
1551,306.28200000000004
1552,361.95299999999986
1553,322.42599999999993
1554,322.00399999999985
1555,314.4069999999999
1556,322.187
1557,306.9649999999999
1558,320.0370000000002
1559,305.09100000000007
1560,347.7940000000001
1561,329.2609999999999
1562,347.915
1563,321.67600000000016
1564,320.1119999999999
1565,317.6349999999998
1566,310.44700000000006
1567,325.535
1568,337.57600000000014
1569,310.653
1570,309.8669999999999
1571,319.1599999999999
1572,318.383
1573,330.98000000000025
1574,312.69700000000006
1575,312.49300000000017
1576,315.3039999999999
1577,315.62300000000016
1578,314.5629999999998
1579,316.98100000000017
1580,321.65999999999997
1581,334.8449999999999
1582,331.53400000000016
1583,327.58
1584,317.4650000000002
1585,309.7409999999999
1586,334.1949999999999
1587,344.31800000000004
1588,349.7089999999999
1589,311.01200000000006
1590,341.0119999999999
1591,316.6539999999999
1592,306.73699999999985
1593,312.6549999999999
1594,320.14500000000004
1595,319.34100000000007
1596,311.855
1597,335.30499999999984
1598,355.6460000000002
1599,301.6599999999999
1600,317.89200000000005
1601,314.4180000000002
1602,302.14700000000016
1603,331.04799999999994
1604,316.2839999999997
1605,328.92599999999993
1606,313.23300000000006
1607,319.24100000000016
1608,316.9259999999998
1609,327.7279999999999
1610,326.54799999999983
1611,322.6039999999997
1612,317.68699999999995
1613,314.0960000000001
1614,320.6010000000001
1615,355.03300000000013
1616,306.34600000000023
1617,335.53399999999993
1618,308.5170000000003
1619,334.7250000000002
1620,306.48700000000014
1621,320.665
1622,346.1870000000002
1623,315.502
1624,316.284
1625,344.0959999999997
1626,320.84099999999995
1627,312.63100000000003
1628,306.15399999999994
1629,377.32299999999987
1630,307.143
1631,324.923
1632,332.6680000000002
1633,334.4589999999999
1634,315.5409999999998
1635,314.37799999999993
1636,322.4690000000002
1637,320.241
1638,348.416
1639,327.22299999999984
1640,327.6730000000001
1641,342.23699999999985
1642,313.465
1643,309.5790000000002
1644,304.6620000000001
1645,311.7589999999999
1646,329.029
1647,312.64899999999994
1648,345.4679999999998
1649,324.8879999999999
1650,343.1980000000001
1651,325.7940000000003
1652,375.42699999999996
1653,328.94999999999993
1654,338.121
1655,304.3640000000001
1656,303.78800000000007
1657,347.5640000000003
1658,341.55499999999995
1659,335.7259999999999
1660,327.9319999999999
1661,337.591
1662,311.04599999999994
1663,316.2700000000001
1664,316.7429999999998
1665,312.9329999999999
1666,342.65200000000004
1667,330.1059999999998
1668,303.4529999999997
1669,331.68499999999983
1670,331.552
1671,323.7820000000001
1672,340.38500000000005
1673,324.23099999999994
1674,356.0130000000001
1675,326.16800000000006
1676,310.17600000000016
1677,328.6969999999998
1678,314.291
1679,310.31699999999995
1680,318.0499999999999
1681,334.18499999999966
1682,319.8699999999999
1683,327.288
1684,334.5750000000002
1685,309.1189999999999
1686,320.0319999999998
1687,335.643
1688,307.6909999999999
1689,464.527
1690,311.531
1691,336.5910000000003
1692,310.30399999999986
1693,317.225
1694,329.585
1695,305.46699999999987
1696,322.6350000000001
1697,320.469
1698,331.61400000000003
1699,330.78600000000006
1700,321.9489999999998
1701,322.43999999999994
1702,304.4579999999999
1703,318.0380000000001
1704,332.18600000000004
1705,323.05300000000005
1706,313.2030000000002
1707,307.9420000000002
1708,319.53899999999993
1709,301.1209999999999
1710,320.9799999999999
1711,326.9979999999998
1712,357.51499999999993
1713,321.62499999999994
1714,317.4070000000002
1715,306.4989999999999
1716,338.28400000000016
1717,332.2039999999997
1718,319.68
1719,351.39600000000013
1720,328.9809999999998
1721,326.88200000000006
1722,321.3950000000002
1723,327.4070000000002
1724,323.3830000000001
1725,324.5339999999999
1726,306.9600000000001
1727,312.6929999999999
1728,336.65700000000004
1729,306.715
1730,326.0540000000002
1731,318.69500000000005
1732,305.76000000000005
1733,319.48200000000014
1734,309.74200000000013
1735,335.582
1736,317.32399999999984
1737,307.02700000000016
1738,324.44500000000005
1739,306.82599999999985
1740,316.30799999999994
1741,332.73899999999963
1742,319.10500000000025
1743,347.0810000000003
1744,305.8340000000002
1745,318.615
1746,347.36099999999976
1747,313.9670000000001
1748,318.7129999999997
1749,322.04799999999983
1750,307.36999999999995
1751,313.12500000000017
1752,323.5480000000001
1753,306.75400000000013
1754,321.7060000000001
1755,312.7150000000001
1756,337.5200000000001
1757,333.0820000000003
1758,325.1449999999998
1759,317.052
1760,340.32799999999986
1761,315.16400000000016
1762,348.23
1763,327.5350000000001
1764,319.95
1765,320.1100000000001
1766,308.7290000000001
1767,302.05499999999984
1768,315.7279999999998
1769,330.91700000000003
1770,313.26299999999986
1771,311.60299999999984
1772,313.08400000000006
1773,344.44299999999987
1774,310.725
1775,313.3079999999998
1776,328.6630000000002
1777,311.16899999999987
1778,303.80300000000005
1779,321.5459999999999
1780,304.6360000000002
1781,324.9110000000001
1782,321.38
1783,338.6690000000001
1784,339.4009999999999
1785,335.4159999999997
1786,347.95099999999985
1787,304.24800000000005
1788,317.76099999999985
1789,318.8020000000002
1790,331.0459999999998
1791,318.55300000000017
1792,330.86299999999994
1793,313.3
1794,348.53399999999993
1795,330.8090000000001
1796,305.53600000000006
1797,311.64
1798,364.25999999999976
1799,337.93300000000033
1800,337.403
1801,315.607
1802,322.63599999999985
1803,399.4839999999998
1804,317.80499999999995
1805,318.85699999999963
1806,339.48800000000006
1807,320.9690000000001
1808,342.19199999999984
1809,320.8960000000001
1810,347.7699999999999
1811,324.846
1812,303.0089999999998
1813,309.6619999999999
1814,327.99199999999996
1815,313.5079999999999
1816,310.39400000000006
1817,334.504
1818,320.69200000000006
1819,338.51600000000013
1820,314.4380000000003
1821,329.5750000000003
1822,338.25299999999993
1823,308.56999999999994
1824,318.41399999999993
1825,313.04200000000003
1826,318.381
1827,324.581
1828,303.3540000000001
1829,336.32899999999995
1830,322.012
1831,334.7529999999999
1832,305.39899999999994
1833,315.1809999999998
1834,372.944
1835,317.167
1836,362.97900000000004
1837,328.385
1838,324.43199999999996
1839,330.07199999999995
1840,321.7399999999999
1841,333.69899999999984
1842,307.99499999999983
1843,325.9780000000001
1844,304.2620000000003
1845,329.4220000000002
1846,311.71
1847,332.07599999999985
1848,317.14200000000005
1849,326.6299999999998
1850,335.82700000000017
1851,310.10999999999973
1852,311.128
1853,323.3320000000002
1854,309.2849999999999
1855,311.9370000000002
1856,322.12100000000015
1857,326.032
1858,322.38299999999975
1859,327.20099999999996
1860,311.758
1861,321.72900000000044
1862,335.07799999999986
1863,308.1999999999999
1864,310.9650000000002
1865,304.56499999999994
1866,331.20900000000006
1867,321.0899999999998
1868,308.8839999999999
1869,312.82500000000005
1870,361.6469999999996
1871,314.07499999999965
1872,319.46000000000015
1873,310.4010000000001
1874,305.2430000000001
1875,329.71699999999987
1876,334.74
1877,332.86099999999993
1878,313.23999999999995
1879,320.31100000000004
1880,305.7819999999999
1881,304.6580000000002
1882,319.36299999999983
1883,320.907
1884,337.37000000000006
1885,309.86499999999995
1886,318.54100000000017
1887,313.39200000000005
1888,329.8560000000002
1889,316.475
1890,316.577
1891,303.6450000000001
1892,337.69999999999993
1893,316.00600000000026
1894,330.99999999999983
1895,336.58700000000005
1896,310.63899999999995
1897,344.24099999999993
1898,343.07700000000006
1899,331.72799999999995
1900,317.1130000000001
1901,328.09499999999986
1902,322.2090000000003
1903,329.27600000000007
1904,310.43300000000005
1905,325.61899999999997
1906,314.82300000000004
1907,314.086
1908,306.46900000000016
1909,325.11999999999995
1910,311.5009999999998
1911,318.66100000000006
1912,338.103
1913,318.93600000000004
1914,355.18399999999997
1915,337.5439999999997
1916,319.47000000000014
1917,338.45499999999987
1918,304.51699999999977
1919,347.6419999999998
1920,318.21200000000016
1921,325.43000000000006
1922,312.67400000000015
1923,302.2429999999997
1924,310.49500000000006
1925,333.64300000000003
1926,316.44900000000007
1927,307.69300000000015
1928,312.80099999999965
1929,303.09899999999993
1930,306.44399999999985
1931,313.74300000000017
1932,309.158
1933,316.74000000000024
1934,322.29900000000004
1935,341.945
1936,310.34600000000006
1937,324.1170000000001
1938,302.033
1939,306.73800000000006
1940,318.323
1941,329.31900000000036
1942,314.18899999999996
1943,325.346
1944,325.4000000000002
1945,343.4630000000002
1946,316.68800000000005
1947,312.35700000000014
1948,327.725
1949,326.695
1950,316.965
1951,335.1599999999999
1952,308.20599999999996
1953,309.8299999999999
1954,327.5190000000002
1955,317.3270000000004
1956,342.6299999999999
1957,320.8159999999999
1958,346.14299999999974
1959,370.008
1960,348.18200000000013
1961,349.652
1962,323.75000000000017
1963,303.90700000000004
1964,315.269
1965,318.286
1966,336.7740000000001
1967,314.38500000000016
1968,309.62800000000027
1969,325.0780000000001
1970,335.38399999999996
1971,322.2230000000002
1972,327.37900000000025
1973,313.75299999999993
1974,304.1990000000002
1975,313.03299999999996
1976,320.976
1977,341.40300000000025
1978,304.698
1979,327.062
1980,332.38299999999987
1981,329.91100000000023
1982,332.40199999999976
1983,306.91900000000015
1984,319.1510000000002
1985,308.32300000000015
1986,308.73800000000006
1987,354.655
1988,319.66200000000003
1989,323.06999999999977
1990,306.8649999999999
1991,306.7140000000001
1992,321.418
1993,336.69599999999974
1994,340.051
1995,340.7780000000002
1996,327.75799999999975
1997,325.6420000000003
1998,308.0029999999997
1999,332.86300000000017
2000,322.3319999999999
2001,302.11300000000006
2002,303.8599999999999
2003,351.01099999999997
2004,312.22700000000003
2005,330.88600000000014
2006,342.4819999999999
2007,318.49400000000014
2008,308.39900000000017
2009,334.9770000000001
2010,325.39099999999974
2011,306.4070000000003
2012,343.01399999999995
2013,322.2620000000001
2014,334.161
2015,322.8500000000001
2016,305.75599999999986
2017,320.67600000000016
2018,329.60000000000014
2019,307.63700000000006
2020,329.0539999999999
2021,309.55600000000004
2022,348.72700000000003
